label,l_elbow,r_elbow,l_shoulder,r_shoulder,l_hip,r_hip,l_knee,r_knee
Good Tricep,133.53282434693236,144.3166720123794,7.180800060138869,12.15676244010917,170.14879741703396,180.36876270167153,175.3834135284814,181.50399033612825
Good Squat,37.69967104155373,46.86297528076329,10.742242223364848,11.66600079555253,166.91881575665968,154.83365999560482,170.39241678151487,157.43705207009765
Good Tricep,100.48620961812138,121.28796239837833,12.876440001538509,7.559558741774082,176.15142778137866,174.1659307710295,171.34526182713756,170.51739768415447
Good Shoulder,63.562390128499686,76.54563116405642,75.58689747045722,86.56959321199338,177.49590514351348,170.43711737051115,174.44450144687727,178.36914169261226
Good Tricep,169.8866739331916,172.96858903088273,4.814000809212221,2.552976477996893,171.7643977182606,173.3572526661419,170.0515500573414,172.70958982622622
Good Tricep,174.6065581295821,175.83073570731347,0.0,1.4567230180731414,173.3472270209034,180.46399962460663,171.177214472206,168.07009559786215
Good Squat,21.423243694450655,14.723099863186413,42.502761922894656,42.29036307453561,80.88854525485624,82.54213163004998,90.40624631638525,93.21926988885131
Good Curl,145.38138271744435,142.38679936281036,6.453680374953594,3.5568191400580256,176.00739184314924,181.2627177477304,182.99548141375314,182.90186698061385
Good Squat,40.326398249528744,25.279626134872736,13.016833523712954,35.67415236933597,172.3324979840793,168.21902504454195,170.73823096525845,178.62628332603182
Good Raise,63.25339019911889,167.54508691248125,17.971631339937584,21.12357595186473,173.55749452003369,171.33248666182007,177.09328873445594,177.74033155147248
Good Squat,60.68214870988634,45.42505238752832,7.244902942174911,8.07938149523302,173.59711213986543,174.49810989231224,175.64440424875835,169.95618404322104
Good Tricep,159.40017289020255,160.3365412923374,5.050074745833881,9.654527692443835,179.6294540861156,174.69091747667747,178.62233186948615,174.90326890509346
Bad Squat,162.46893711514593,12.017477250118091,164.38736014354797,35.735798734162906,124.46062597960878,120.7226804844263,154.5553504145908,164.4891143578557
Good Shoulder,168.5454521455097,175.68049839069013,177.75895149287717,176.4660192937004,180.98457891962278,176.7289734976788,179.55830398931212,178.58082910226133
Good Raise,169.88568324488156,168.6944885115521,12.844532197092809,8.549030872998028,169.64454031511653,169.39519808956467,178.00434062466672,177.72450103586277
Bad Curl,45.060443366198385,23.059005584878253,35.95069744646085,10.429828186511372,166.17323314016124,168.22425774146174,172.88026350339135,173.29568626624172
Good Shoulder,168.9691529505178,167.79419572989437,179.87613079653812,176.42917206800647,176.5203278143461,180.85629286992662,170.0563314152266,181.38211849913012
Good Squat,23.541328335809947,9.333874376170389,26.71018629276072,18.50349555650137,166.06633763567544,173.54667283532777,168.8261116733958,169.72260895137146
Bad Curl,67.87706975831563,5.797817915799673,79.29502115853403,56.875259434695955,164.47380639289744,174.85988220385084,175.27902188122658,176.1071098955904
Bad Raise,47.519485363792874,1.6713398925150251,58.670412710950195,58.17034483988184,170.07169796838798,172.17659321825442,179.49305619295234,177.763889258635
Good Squat,27.2018101891911,23.598570709966836,34.13993303504431,40.888286230539194,114.00486999536216,107.09986298568742,109.81909090912912,110.05363022912735
Bad Squat,179.20371867853171,92.39005192914982,9.102933673290307,15.888261741741713,171.2519118001007,169.4487887978408,176.65374619261988,173.90201469347863
Good Shoulder,144.6535339209538,132.25771299287965,155.19801342082232,148.0828137083574,178.4261109250038,173.34309780604465,177.7441463968355,179.9107942112411
Good Curl,171.49405522256575,106.1692564278919,11.51754726260467,6.289682515624244,178.96286273332782,170.6842917627208,178.98766281953226,182.2051601995634
Bad Curl,21.73333969195223,16.788913979370037,22.27173407502247,17.304616777676216,177.0837480463536,174.8990827183686,178.6436263887167,179.37357674550216
Bad Squat,49.50257046431764,47.373151622185695,14.02774385628591,3.043306445721402,169.9653780859256,174.93126437720997,170.81746659921762,171.2378289687947
Bad Curl,22.34792990139236,20.098040624943987,20.029866702183124,20.266335748587665,175.89030326399268,174.90667852741933,180.82869292869776,186.35710047434574
Good Tricep,165.09652974749466,166.32746065897285,7.723741329847482,2.8505915549773033,171.9477339821944,173.6883413160922,177.20657696577354,175.51247872661858
Good Squat,1.9998580114314044,8.379663990296784,48.19494225348807,22.006298818313503,169.08618490785756,169.96675477924754,176.57520616800625,171.63495266955547
Good Shoulder,142.68585635000565,145.2823159756919,156.3055292791583,153.69585487021612,175.87930625146367,177.09841062346698,177.62746531324095,175.90304392686696
Bad Curl,56.38127855067714,26.50665987446144,61.44971626602297,36.41942700896778,173.96697628226968,177.0048139856677,175.2653794420275,172.37303848820378
Bad Squat,14.763597867666576,28.325077220818525,23.33861003144056,20.483169899106656,172.60317216149392,169.60231345892197,164.58115334421896,169.4874055815667
Good Tricep,132.82130757222097,128.4313957017136,6.336190427048055,2.5010054132644193,176.94441474370828,175.0453113854514,169.6229458215389,173.52085536995142
Good Curl,145.3095078835621,144.95014666189456,2.761264852865736,0.0,171.26001909941988,177.0361559803321,175.97254478411926,172.37099980243408
Bad Raise,26.118582191678286,8.63628298380684,58.78941870015875,40.64329667512463,174.10809854842972,174.914921270631,176.6476081173543,175.17777430519433
Bad Raise,33.11923093650118,6.32123105541953,22.400651822887568,38.3495992584933,169.40982184697583,166.68440874587367,175.03981619218777,176.7952806935869
Good Shoulder,174.53531926359926,176.7525988419012,174.01065949930293,177.11499483773088,179.57128617940413,174.85798244466486,178.723757339014,175.0588689589299
Good Squat,39.59673655871443,28.14336700957093,40.0551491297117,38.67438375708425,138.51997392549802,132.49546907986334,136.3787371326617,139.3664408670397
Bad Curl,153.46456828837975,158.31892058381263,0.7724466529268017,9.149283148352511,169.4253090033546,169.06657328737987,173.1268166830195,170.76313402686327
Good Raise,164.04744459440113,171.07543820404743,23.915529469917168,13.602636017943512,168.62318002509605,171.4901663726603,175.99697028674717,176.49642727595847
Good Tricep,177.5754736044838,168.2110903880906,9.942440158360514,4.262596445208896,169.2321335590979,171.75065340336434,169.69360557866457,175.9111921672218
Good Shoulder,158.59479925366983,151.8813668885356,159.0385998621962,162.27507629554142,175.61538918765424,176.12946528864782,179.5833062388231,179.16052253511148
Good Curl,77.7219970919191,46.1075967258543,0.7294786904993525,0.4832188618434614,178.7286878536682,178.86325692618536,178.1760158139336,178.8264758294612
Good Tricep,45.83018321693101,40.81946470115899,9.43699560742854,11.499634031421438,178.60486089686268,176.35646815666823,179.51049896699877,173.92000360198307
Bad Tricep,167.3837656770896,167.26082237131234,2.916132266935989,2.569055340579475,174.77769974200802,180.92141183614757,168.01837648559584,183.739169926891
Good Shoulder,155.2917041330003,178.62027133016042,170.38669412266353,179.11984423676236,177.30938135491587,176.41522513258656,179.47043196819706,179.74447522335848
Good Squat,131.67710790472805,28.203331845830593,15.623155648815253,36.58155796117333,159.36076259897132,143.78937185761734,174.13027428635422,150.6923441388658
Good Raise,150.20839876358212,118.0455373630061,69.37380895131508,60.5469367583224,172.10367780658837,171.9916897866922,179.40624410054767,179.58812738118053
Bad Raise,100.73795365336936,113.68437541122805,115.39588075953357,91.38288555791135,173.40864655704834,174.0902567519653,179.5073565204375,182.87353554083822
Good Squat,150.79165466497352,155.13504109775502,149.6011357733858,136.5378603509056,169.75313436651643,169.53662133920542,150.73455950662972,170.26978044120875
Good Curl,150.81061885188905,148.1677856330571,7.488312634502045,2.309115302343508,177.07183551110626,182.13395352684637,181.7858875124609,178.18208871345433
Bad Squat,172.6954509316533,162.46297182478102,5.524627892295586,10.210738984593485,148.83040866130466,143.5956678921589,166.36958672311704,172.60401722900812
Bad Curl,148.59334899421793,150.47747656067602,13.807182619724287,6.659989071889655,165.63586537027004,170.4258426764345,180.68632171597864,181.98417808504985
Good Curl,109.95372908954484,62.41472442835892,3.2962027388162842,0.0,172.23659683354168,175.1521480549644,173.1479550993411,177.1335372243782
Good Shoulder,139.21258569095627,138.00788906373413,131.74907494480811,139.9813883221951,11.157229094586059,20.03346143540207,153.33170488933592,67.32115940455958
Bad Raise,68.30825979235118,42.066429362405984,48.7387167115198,36.34548695636544,168.71921456227622,177.24876182616595,171.62898036619362,177.32018330916782
Good Tricep,173.47497969120187,169.3308201922873,6.095154030733351,10.318567443820022,174.42861067261043,172.61215775223957,166.39579704011575,168.00055266441123
Bad Raise,171.47545049879653,174.69496476234318,8.736752909158476,7.301618499573912,173.65159793330625,174.47929382573187,179.03040093687747,178.5667681674831
Bad Squat,18.555384742840896,10.590460132148792,18.31038835291612,18.876363072718974,156.42794365796095,156.87642907606724,146.57760763977367,148.3531640561516
Good Shoulder,177.83713959569047,167.9872491531461,178.6539342335597,181.69639398084053,175.3236557002822,179.5954756442425,179.4301752196184,176.04458200517107
Bad Tricep,103.70041552843875,116.31068165711001,19.54704036802358,21.85707215999515,173.52148571223793,185.78518374606406,175.8044142025466,174.30268980402317
Bad Squat,59.99939265432136,166.80719280293926,8.785755556024808,6.354772061604774,174.5596184030185,173.03993207794693,176.8026075953962,173.55205244364907
Bad Tricep,115.15290437418268,124.17390607848554,9.46961561950662,7.680836994734293,176.34765953661824,177.30080607392142,173.61417167563962,170.2142355532356
Good Curl,122.8544124608046,116.20689545260586,3.9315483902857444,3.3720072698859185,180.6673638990387,180.44614414661052,178.83431240782988,177.78020234932708
Bad Shoulder,36.58339208375337,27.2287874139979,35.652538265524015,28.18539257221465,181.67818170409754,175.50560811105254,179.16708079553177,182.42229783991868
Bad Raise,180.6009151328666,175.74909158784217,18.339797149080376,19.268450425075645,169.95837945873333,176.91254326154947,174.33659061794899,173.13458354147545
Good Curl,45.43274320734646,21.18444530622417,0.0,4.383449924079784,177.00624330774843,178.70545154424215,180.5601509627088,178.0176194895391
Bad Shoulder,82.03771575959819,71.62478630702576,74.64200266416064,75.92007379311137,179.03333958197604,173.23758921604954,180.08295512318665,174.72651500032808
Good Squat,37.03943167811876,56.780154068026704,22.668585669708268,32.48026048021908,155.86638219604023,151.1617154497589,154.0355572564329,157.204137219342
Bad Curl,40.39072716673921,27.86730271395115,27.08876038578542,17.725872787403365,178.57753006216043,175.98709966573728,179.91725611521267,178.93779912215572
Bad Squat,52.43431360175613,54.600770168615,5.642206571075183,6.655142897055952,174.29763349942522,171.68819709781593,174.14514846205174,176.50252175608532
Good Curl,15.135489620883689,24.733853400522527,5.3689457675437335,6.733266350045267,179.31325670414972,172.5990410380525,172.1868151733163,176.75824400909957
Bad Shoulder,124.34050924798944,118.56017813842406,121.98178745124136,116.2098988520522,175.04605558589583,175.9551397548343,178.85574891548973,176.87155833496638
Good Curl,108.97015952383451,109.19305719950427,1.2666915341047955,0.0,174.52970888287888,180.33320239041947,175.6972565016602,181.6975642327641
Bad Tricep,150.62499859585836,163.25916098638461,11.514389472615207,13.157539679187959,174.34728682291453,178.93697149669956,174.22266415585543,170.9016746964676
Good Raise,120.5368955066282,172.88089810818119,20.010353112222436,11.438601539653611,174.9877653433544,174.03759652358025,176.47769467086286,173.49169078565708
Good Tricep,124.29688332705965,98.54017025791417,9.245960628501734,13.421288937563888,173.165996745766,173.7633699677481,172.3863367356502,178.23385518297795
Good Raise,123.63501890367422,145.90593930275077,111.90308910718448,84.86478143210535,177.91816011813737,172.06893682275063,179.66256410205443,181.2403411216434
Bad Curl,9.496316710375677,14.706012557809354,10.43250640955127,7.145916088535904,176.24882212063554,173.24570912214406,176.57598922096915,178.5849417679504
Bad Squat,181.24192648486203,155.63949853034634,7.256035194311229,12.590932376051338,148.29486454660753,154.3144837803775,169.92044077844162,166.64019970296565
Bad Raise,113.67629655141911,35.37090610168566,0.9700152577521486,6.524208677563543,175.20457622023403,175.68709982472274,177.4735939998679,176.66772278142577
Bad Squat,38.368841711355074,39.64034206373354,8.719554488093273,20.165832156878285,179.29443972201128,170.38549062975292,170.49464444955652,175.906012605973
Good Raise,179.88852273864285,164.92727204917185,19.81262610268046,16.15287989416532,171.28591426927395,168.8581669227572,177.06483925029355,176.73089277651357
Bad Tricep,98.3281418731712,99.18374754306394,13.045861305087096,14.020788581678636,176.51363297033612,179.2159474328913,171.45471297576404,174.0667785646108
Bad Squat,48.21366508567945,43.27895932167984,10.0472981909045,3.631548565596289,173.99827438709403,173.29785480242154,177.59593846947686,178.62623004817584
Bad Squat,146.00818355574415,138.48268128223893,18.392591924907016,11.542682372163524,113.41013795438523,117.05465039827354,136.86150028751214,138.7075625224556
Good Squat,26.374048506211132,32.62822090063923,42.63434296482157,33.37330654409519,92.39786467183102,87.94567926433633,88.44050481860899,87.77880460800212
Good Raise,140.50165274491897,145.9210721302481,64.17603551262506,59.510069609181315,172.5558578197831,168.11873700178785,180.90171718884937,180.50954544967425
Good Raise,161.51620990582643,166.92413550587338,9.142202043686368,6.351449679957185,170.47302771374575,171.71042140700828,173.96119728204172,176.83305134002836
Bad Squat,44.19185721513712,48.49968756926302,9.860430926900019,4.085920282234863,173.31037766103267,177.2419604679465,167.5558112293947,174.53121656024692
Bad Squat,33.54327271792406,25.535973483966234,22.84712544969886,21.653055609563463,173.20106346668942,171.8451464375281,170.29036852951376,170.8402352571498
Bad Shoulder,155.66116747085098,156.548516598415,178.09207435867134,180.23991098764617,177.25689665606987,172.41019729719733,182.20528624811806,180.1889632516847
Good Tricep,157.36567183772164,149.6139285428986,6.283479207172517,5.851642488476273,177.24578945282468,177.10425434445338,179.4492394654107,172.0363693143244
Bad Tricep,51.2285852947688,44.812108598849605,12.51052204962323,12.314596969508749,185.547149201952,176.40215892490303,173.66196631133158,172.64843074387994
Good Tricep,163.41224595652054,159.38061369511655,13.264611495987456,13.47818281576557,179.367137360359,178.03571849806355,175.80746500796533,172.692390076345
Good Shoulder,134.12420243944243,138.17467469119154,143.56925969766456,154.55506395551805,176.25944432643217,176.39127580845968,179.0587705903816,179.77706864961743
Bad Squat,23.487297403912812,9.708504780086699,17.715556977103272,8.37577823288181,169.26743510949444,169.67721152552645,178.61326887041793,177.33435728544177
Bad Tricep,36.94630282829336,58.599218944758476,10.52471369630629,8.153547836921375,181.02244430163148,177.57783279198662,173.01547112331116,174.97321604766987
Good Curl,172.3388048471121,173.51131548317332,5.80012063755375,7.115975461195292,175.29754637491772,173.8133498127642,178.8600542740334,179.00118273419366
Bad Shoulder,113.23357732598747,109.14617214818239,101.12954351950545,100.62605411118648,179.83293997329793,175.57436025490495,179.73409645457858,180.73754000430506
Good Shoulder,133.23200605446726,102.43397792109153,139.11794616934293,88.35752537938245,177.2062242024438,172.0989823893646,176.69198947051032,175.68139790978321
Good Shoulder,163.01141413589718,161.83658498188515,169.09103895304375,171.9472207272722,176.68510699169636,176.0774402892754,177.50017271742473,179.3411738885523
Bad Tricep,152.90507365313272,146.08048747828138,25.519310978472227,42.070460649862646,177.69193435745728,176.92682293260307,174.60308810457082,174.47348096400734
Bad Squat,180.5765185969877,174.25147898254167,7.769664600954545,16.82863361344068,168.9325652187812,178.39117273048606,173.47545466017374,183.97371617086125
Bad Curl,67.15677064670672,79.0074213283649,69.67662655472434,75.65733928718409,176.54295493818177,172.5300304158187,186.81701478454087,181.14827159926415
Bad Shoulder,162.31401644447848,170.7028214279337,175.17190907860174,177.8571604061909,181.32320990677306,176.0869761217257,180.25807817366626,176.3023430498801
Good Raise,175.58020546934802,173.10292237414103,18.96710309756395,10.512907552896023,165.6901520872973,175.517581494553,180.28054661905023,169.25016616336916
Good Shoulder,164.42089096620973,174.47576743516726,173.34709046120676,179.86018155526648,178.3352603598593,175.5057208182075,179.15119498321553,178.67552176328846
Good Raise,170.36997620882252,163.70490050192657,15.77188447574128,35.87548853096488,171.8891724021602,171.2351034005055,179.57284584948965,179.6960193483257
Bad Shoulder,63.96375683459384,128.5873022586422,87.08965703598689,142.4985787382283,166.99889931564414,171.9843167369484,170.95671777976344,175.44887038671027
Good Shoulder,62.83857244565266,78.2805572250199,78.35948747440717,84.59986348502484,176.64926843190753,169.7046963185198,177.11741762306374,174.71597049302193
Good Raise,133.9730175999403,118.70231853486585,88.730672470944,115.63173493703879,176.50308732265597,174.22552452533523,178.36688097843933,171.56826586116486
Good Curl,66.169395633976,75.50621386983022,6.688838233874957,1.0865384024964462,179.49795823964047,181.13285283070408,175.52729700808464,178.30003835889949
Good Shoulder,134.9829139194447,117.27748154886439,145.08096431556697,147.9312361896979,176.58762438638743,175.87258204473613,181.39310811051757,181.41569211689583
Bad Shoulder,154.6905164859343,161.57255651749685,180.1720458277527,179.93713077123724,179.93080391838637,179.04081097478192,173.58372418841455,180.023196131285
Good Shoulder,163.9093912011114,178.9836550789738,175.97964494885426,173.3735878518006,181.70473859305898,177.0750856444108,176.50384097143478,171.6558460215727
Bad Tricep,168.98687380195935,179.52570913656174,14.367532877062995,18.89004130960671,180.14991203344707,174.74299760578435,170.43618042203005,176.43810059450217
Bad Raise,175.94324273863094,156.9251201906495,2.6844773922274068,161.64195545442104,172.50806731591754,168.16667289746783,174.88219276864788,172.49506216545024
Good Tricep,163.3004529712222,155.2710436370571,5.310576714295289,5.372801527184658,175.14509693381837,172.48582048093078,177.91685876665946,176.6785737144115
Bad Shoulder,54.69715305824146,82.69718711730394,65.5720106212042,91.65323729793523,174.34050621753414,177.697711910989,176.80196936249908,187.0671416453853
Good Tricep,159.44208668522944,161.51026385475686,13.628606361726206,8.464032380941877,176.85090144638104,168.67148198865047,174.0259603709501,173.85858816591283
Good Raise,141.23306871979858,143.48709172051545,62.13805243430038,52.59182210039005,173.12662687852782,171.68271272396558,178.07129720313856,179.8461419333883
Good Tricep,177.33017077803862,173.4892879297914,9.988027892022187,1.4715187492152175,174.76728538002166,169.95550257599083,174.62436653241733,176.26348574754493
Bad Tricep,71.59308854050673,165.44696712449212,15.604030655322688,14.245626582168029,181.36847043115588,183.64070006745152,178.73446156723483,178.50403710554247
Bad Curl,28.180231123601146,30.648084781777452,20.031230065431135,20.892621852702696,169.1323958908327,181.70808490867543,172.35564638883403,174.1085031179354
Good Squat,14.957946534805334,10.406879418737887,34.87030599879223,8.71690051237046,177.50410241403713,179.7210780279424,185.54003248984856,175.5787601240834
Good Raise,171.9689986561099,164.4155808164293,7.989944968822856,4.6568732653157605,164.84824499146123,172.2944045250858,176.70736058094192,175.2961610364836
Good Squat,172.0828873530448,179.34201830524333,173.31803559636606,166.18624086561954,174.5167356501928,163.56855743182206,158.50299155689777,179.75756697101468
Bad Squat,149.74872888484313,151.60669774195333,16.718612089471726,20.79440693697065,116.70299097873517,103.00480068428833,141.65355227197458,130.02294465721977
Bad Raise,101.89616375766636,128.75374204818726,101.14154930556478,128.96880512687164,170.06099671296772,172.72823079097753,179.5922677952896,173.51707217929672
Bad Raise,100.11148456772848,30.22250621731177,70.53947192187947,66.38630132712868,172.82651896196478,173.6483790410153,179.73327223101987,178.2395940360072
Bad Shoulder,37.19319141925481,32.508520974142364,18.356925065893687,15.234107146205073,175.0644022204624,174.33165770567186,182.11843312493085,178.7441418823995
Bad Tricep,105.31500033950562,132.7145762321935,30.522607901181768,25.123971644668053,175.0498981105882,176.56600358530676,181.55357344092258,175.2177168295161
Good Tricep,133.96965798509476,128.4353580284571,8.473817829362213,9.891379165332296,179.42365697148816,176.9278754870875,176.65266717277012,173.56732856034145
Bad Squat,160.14969586133176,175.58701743727377,0.0,0.04752801994690148,165.80284765985547,161.88450944156554,178.47248571480444,180.72011090728628
Bad Curl,70.46723197448206,105.9191259097894,22.606919186737116,13.12044674637237,169.19181557288576,176.32022553181434,179.89172397093643,176.44658375351352
Bad Squat,45.00586548362518,52.79162728757388,8.012191286393124,3.4367977048071356,173.37497889300502,167.567053159963,174.7355808271003,173.8410441084127
Bad Curl,76.2041382756173,5.246985592012206,90.14537783543808,15.247119265523317,175.04883051691726,174.5071102222996,178.40944984938668,179.98540996319323
Good Tricep,156.69027777023342,158.06676319735334,6.366958857105525,1.463128419952082,173.88145606668266,176.67668296968534,172.2046123106198,172.74965078720717
Good Squat,34.006256174013686,24.24845743566752,4.638566313527629,19.380151639892198,175.75831264567802,171.18447701387817,177.1141639084676,160.30155590388938
Bad Curl,122.16436131512302,120.07413735887161,12.57311484765238,10.74963060773799,174.8071732707444,181.75003976548925,175.7849584927549,176.866717102077
Good Raise,172.65134376654967,162.36337231378798,11.884952290082213,11.722777006881227,172.0361883907404,174.1734200401131,183.56862544163891,178.72133422332132
Bad Tricep,170.64967270186014,170.2032254958517,12.62014753399103,4.085467840145489,174.69555529098497,185.53304620098706,175.5303207802578,172.49667025158263
Bad Tricep,164.45837877917447,167.10279175421937,2.177617422436477,7.674434958592297,177.17148859370909,167.876696859307,184.90994674952435,170.7945768820776
Bad Tricep,158.85355139283303,155.61503351728553,21.04281391206866,24.455163212258828,179.26037548801585,184.1241832207864,177.983069932181,175.5484646524433
Good Squat,26.695303833801656,15.123718414298208,13.21652847522206,8.468247768362469,175.11618682561593,177.78180907901506,175.93901377261483,177.4477012987799
Bad Raise,141.43609389376533,137.1142150756042,129.199572809307,129.39080876460758,182.491074333723,173.47938212102355,180.05697680151818,172.54974348975452
Good Shoulder,92.97405923510524,100.72239887446014,102.88892698794147,64.54418622864313,16.56780334585833,11.660254927718494,17.075044590759322,100.67950334431737
Good Squat,21.45894735254404,41.687197525974256,4.669854505036316,0.2907022798622996,174.20327119947987,162.64425157062487,175.99245710824866,166.24440111773174
Bad Shoulder,181.82574600524597,179.7668439357137,173.00009277475098,175.86007426374073,183.7031177260942,176.42598798108955,175.8740669466781,184.9596204156889
Bad Squat,177.31688977122576,137.44742406183593,1.1072812831133327,2.1466377322112384,169.2200673321119,161.405295813751,169.15253664009913,173.95238014208402
Good Raise,140.24551408549766,174.56237722061147,69.80377370006539,57.31653261958605,173.46015543627982,171.78847512003287,180.76280638280753,181.03042086411193
Bad Shoulder,96.63788189676376,60.29655923037048,114.52478100667904,80.97887959299523,176.34499263886508,174.3893998522054,177.03995520549572,177.76565646467753
Good Squat,23.97110735185071,24.350205023429552,40.024271320952195,33.89014218742203,128.51441801102354,128.81423430002758,134.9184797694444,136.94542609527906
Good Squat,71.09593143173598,59.635280291295174,2.5515332070933314,6.534742843848145,173.85675744590358,174.39869759831174,183.9389944702624,178.28905382847583
Bad Curl,150.25074153896074,153.69505807817222,9.82801600202164,5.202243984714616,179.99050907549733,178.30687343136873,176.74794094217458,179.36585085812723
Bad Tricep,132.9542801917715,126.17124395217857,9.364235206461236,5.350963432866339,174.65515962001484,173.61221539842634,169.6461658164552,172.04635752668898
Good Squat,23.762752078509777,20.87937306976508,19.612922835536935,25.84246350130085,177.57507472938994,166.98902229257408,176.76474353842409,176.4386163175175
Good Curl,123.19753583515188,123.75101142265333,2.0984467641826856,5.145028218563127,178.47833382941215,176.57148502582754,170.9199852570734,179.20532628371402
Bad Tricep,169.3358095659635,160.01187995621683,10.427659411966893,17.399718755089634,178.68087091958435,182.86003590588126,174.7317833807558,173.79819871753884
Good Curl,109.2121505887346,49.88767494477932,7.179936049009223,5.389355969006363,175.56275968138232,174.9578930175539,178.56481541031496,179.7648763804135
Bad Curl,51.930918532743355,67.69401017651379,150.3689465933928,138.303046864088,169.93832293153125,174.8447834649519,178.7813851284742,181.04414231356427
Bad Raise,101.61141386476756,126.56942601191179,103.17676545432398,129.66638131644882,177.1910882906297,174.00417837020544,181.492678765096,178.23467030968263
Bad Shoulder,103.60169923362508,90.60276410894174,105.90098751045895,98.8108749538099,179.71995058116957,174.06831585707332,176.6099341565533,180.81613614175942
Bad Shoulder,31.058745798993954,43.348005716828794,21.664082981256538,14.845917359370194,177.5514057673877,176.23793436224088,181.31034314949355,181.68863837199913
Bad Raise,8.489377661744578,84.34841831828676,29.109798223342505,34.491265903963196,178.37446377726528,174.6622283266645,176.81086098585075,179.84679618478623
Good Raise,119.23269088395358,90.85575524074427,85.0720437315501,113.08849372492371,171.8805449693704,172.39286068554892,184.4741046773409,182.04939573645825
Bad Tricep,179.61338669363622,170.9657691477611,9.219540951534642,9.302469784191915,173.37273063140663,177.653915610153,178.22506358562043,175.830494015359
Good Shoulder,147.8164153820777,146.65829253395273,163.89966829390684,153.23155524990364,178.52735885265926,181.30373041747671,176.75211462416652,174.98530983704126
Good Raise,170.84591860298065,175.53338165156129,7.077848535072778,8.174721775629454,171.57973757917665,167.8586724387835,174.15933434713725,171.90066558009875
Good Shoulder,70.3496065916349,73.74748718350328,85.57372091961346,87.06653852541027,169.31361291355637,177.1185978984714,174.99657340094998,181.51244250897665
Bad Tricep,93.97507912076858,101.4254814308956,27.975070703348482,24.74622597087459,180.29985165218073,175.1363743693099,174.6672007258579,176.7820064983879
Bad Curl,154.55049396447384,139.43527490061774,0.0,12.545305748956189,176.87546197699643,178.6849628382113,181.23440906201319,185.11578027391576
Good Shoulder,159.29573668022147,161.61443902466712,167.93319886423726,176.1952513744978,178.0132765053112,180.54329515803772,177.95178877623636,172.5818770842517
Good Shoulder,66.75341395201349,56.17878598921768,78.51006806924714,67.8198851749013,173.813479141419,175.639833263221,175.72051512118983,176.79592576196643
Bad Curl,63.74472360795084,65.12171342238508,13.850466932377053,16.43237148834463,183.2267689011331,180.36853756172377,174.79064531014347,181.5663271193995
Good Shoulder,56.87206640766885,52.11220330928823,71.4251410120853,66.41174569141492,179.05195511192522,176.0747119900792,178.1032792193229,179.16774345856092
Bad Raise,51.051229332409484,114.77453480744931,40.42792948268409,98.01848929475705,181.44275943619212,165.98604286526532,176.9997619751283,183.3665122519265
Good Squat,14.859221682229379,32.67949942940332,52.11540273454758,28.01985547867384,164.60533914292787,164.52286912143694,171.42479263863794,160.1949695775702
Good Shoulder,68.66599510353441,61.47472669282035,62.42255268778744,82.89000797415304,178.67896050758097,170.25305314777614,170.1295666117817,177.60524890180665
Good Curl,110.3495354404744,117.79171651798042,1.3430935027359627,3.356679285304284,177.00002493596477,175.55229898318882,178.0075635896888,176.55139240879166
Bad Raise,170.24808654187,167.15298759127086,16.63957553922595,12.740415343901908,172.29728572444475,176.02307820927538,182.44135957923243,178.83500965079438
Bad Squat,47.206977029354725,49.340921327632465,8.234794557313126,18.37248902310443,170.71977637755887,171.09865667789182,177.55185727304115,179.02122176142547
Good Shoulder,54.914776135842985,60.39480914387928,70.26679024223446,73.84682414449729,175.14542572051226,174.09660477852483,178.38378832698655,171.67793923261226
Good Curl,135.20682330128048,177.80841268503167,19.581325680389376,15.415589096194376,179.02327639439486,163.60938542763526,178.30552177105383,179.1880705677254
Good Raise,178.00161613367536,173.59893111165152,6.829995899814053,7.606423020827564,172.82221135626597,171.63126076407403,184.4290102626009,178.73956073561567
Bad Squat,22.010386467646434,9.456722862025114,23.842698836778297,19.775253980251886,173.60392501690816,180.89043271655524,183.36836604292523,178.24609793566222
Good Curl,61.14967073861272,61.44791438869338,0.22746376509681232,6.2705747669058685,178.87991769571389,176.0009339207313,170.65517460174735,180.99138858158813
Bad Shoulder,77.81557826350024,62.93413383290283,70.69509486716495,56.70693589972015,179.82139967850546,171.89198472348406,178.70231829319485,180.46586674597063
Bad Squat,148.46502221910197,150.15378711290037,28.30409542167469,19.837624350427376,106.62297857179139,109.97991037410674,126.81699663072726,137.04982798724242
Good Tricep,63.1233141288584,64.87685979524231,6.549710664980257,5.599686410360379,175.73249462171708,174.90868320980601,175.86569674551563,175.12402309094344
Good Tricep,162.67646736091382,167.3567328864482,7.018232877480808,6.530362452688341,172.55289938823964,181.80062304954498,174.27076377032907,179.16382387371928
Good Tricep,61.93400927824027,64.45222677959124,6.034243446301656,5.695643476135817,179.05617478988052,177.69621869275576,176.0252284236001,179.8335715395268
Bad Tricep,115.0672328327025,95.02848049276123,18.831462865997892,30.33402123051267,182.9578528527507,185.24397990819486,173.09395537719521,178.88096021572045
Good Squat,17.8730492716293,21.9211433205576,41.14556960624833,27.57485819970933,135.07657045344473,135.92742470482338,141.1293440972303,140.09342989907594
Bad Tricep,156.2609379063808,159.21655794434943,1.4078009732620564,11.987097330572666,172.72552724525255,171.14541135012837,181.41156285629265,168.94536918596089
